State,District,Year,Crop,Area,Production,Ratio,Avg Month Temp,annual-min,annual-max,min-temp,max-temp,month,week
Maharashtra,Ratnagiri,1917,Rice,59704,937984,15.71057216,23.97,16.65,15.28,23.85,24.09,august,four
Maharashtra,Ratnagiri,1917,Rice,99804,400671,4.014578574,19.49,26.06,28.42,17.62,21.36,september,one 
Maharashtra,Ratnagiri,1917,Rice,69620,432375,6.210499856,18.925,21.45,22.16,17.25,20.6,september,two 
Maharashtra,Ratnagiri,1917,Rice,59042,997155,16.88890959,24.71,20.85,16.45,27.57,21.85,september,three
Maharashtra,Ratnagiri,1917,Rice,55235,641163,11.60791165,18.63,22.14,28.38,20.41,16.85,september,four
Maharashtra,Ratnagiri,1917,Rice,59432,791937,13.32509423,20.935,16.16,20.46,20.19,21.68,october,one 
Maharashtra,Ratnagiri,1917,Rice,89923,749966,8.340090967,19.41,26.84,24.82,19.51,19.31,october,two 
Maharashtra,Ratnagiri,1917,Rice,51862,978305,18.86361883,22.095,20.04,29.56,17.5,26.69,october,three
Maharashtra,Ratnagiri,1917,Rice,89475,289292,3.233215982,25.035,21.29,16.92,22.75,27.32,october,four
Maharashtra,Ratnagiri,1917,Rice,98663,499897,5.066711939,23.06,17.83,20.47,17.38,28.74,november,one 
Maharashtra,Ratnagiri,1917,Rice,85684,720471,8.408465991,28.6,21.54,18.5,29.36,27.84,november,two 
Maharashtra,Ratnagiri,1917,Rice,84977,577062,6.790802217,19.755,29.01,29.22,17.88,21.63,november,three
Maharashtra,Ratnagiri,1917,Rice,91090,662948,7.27794489,23.31,22.69,28.91,29.34,17.28,november,four
Maharashtra,Ratnagiri,1917,Rice,62624,206816,3.302503832,22.63,29.49,27.72,15.8,29.46,december,one 
Maharashtra,Ratnagiri,1917,Rice,73074,411744,5.634616964,21.51,20.19,22.31,21.56,21.46,december,two 
Maharashtra,Ratnagiri,1917,Rice,50500,959079,18.99166337,23.64,21.7,29.48,20.32,26.96,december,three
Maharashtra,Ratnagiri,1917,Rice,87991,632832,7.192008274,20.23,18.84,20.39,18.94,21.52,december,four
Maharashtra,Ratnagiri,1918,Rice,97512,429116,4.400648125,23.4,15.88,21.23,28.17,18.63,january ,one 
Maharashtra,Ratnagiri,1918,Rice,63727,438509,6.881055126,22.22,28.36,15.39,22.05,22.39,january ,two 
Maharashtra,Ratnagiri,1918,Rice,56393,973361,17.260316,18.665,22.61,28.51,17.1,20.23,january ,three
Maharashtra,Ratnagiri,1918,Rice,62421,946289,15.15978597,21.75,20.29,28.89,16.65,26.85,january ,four
Maharashtra,Ratnagiri,1918,Rice,60926,506503,8.313412993,25.685,19.75,22.93,27.89,23.48,february ,one 
Maharashtra,Ratnagiri,1918,Rice,78583,641915,8.168624257,19.545,29.04,19.58,21.11,17.98,february ,two 
Maharashtra,Ratnagiri,1918,Rice,75294,508143,6.748784764,23.81,25.17,24.48,19.91,27.71,february ,three
Maharashtra,Ratnagiri,1918,Rice,91662,996942,10.87628461,21.51,15.26,15.27,15.91,27.11,february ,four
Maharashtra,Ratnagiri,1918,Rice,60176,879215,14.61072521,22.84,27.47,27.38,25.37,20.31,march ,one 
Maharashtra,Ratnagiri,1918,Rice,75603,671832,8.886314035,19.115,24.88,27.13,16.5,21.73,march ,two 
Maharashtra,Ratnagiri,1918,Rice,55845,843492,15.10416331,22.26,24.82,23.36,18.64,25.88,march ,three
Maharashtra,Ratnagiri,1918,Rice,70963,511793,7.212110536,28.42,25.8,25.7,28.77,28.07,march ,four
Maharashtra,Ratnagiri,1918,Rice,64794,911196,14.06296879,21.315,19.49,21.02,27.6,15.03,april,one 
Maharashtra,Ratnagiri,1918,Rice,52952,584872,11.04532407,24.175,25.6,23.45,21.09,27.26,april,two 
Maharashtra,Ratnagiri,1918,Rice,61277,674217,11.00277429,20.595,26.38,26.04,15.48,25.71,april,three
Maharashtra,Ratnagiri,1918,Rice,85327,830812,9.736800778,25.225,29.66,15.7,24.34,26.11,april,four
Maharashtra,Ratnagiri,1918,Rice,59853,848636,14.17867108,24.95,25.11,26.81,27.99,21.91,may,one 
Maharashtra,Ratnagiri,1918,Rice,66269,432755,6.530278109,23.935,25.9,24.39,22.25,25.62,may,two 
Maharashtra,Ratnagiri,1918,Rice,55310,941618,17.02437172,21.985,29.16,19.31,20.06,23.91,may,three
Maharashtra,Ratnagiri,1918,Rice,82173,348566,4.241855597,24.825,24,22.26,19.93,29.72,may,four
Maharashtra,Ratnagiri,1918,Rice,68874,209899,3.047579638,21.595,17.08,16.43,24.83,18.36,june,one 
Maharashtra,Ratnagiri,1918,Rice,83166,268224,3.22516413,22.115,18.42,27.15,17.93,26.3,june,two 
Maharashtra,Ratnagiri,1918,Rice,68434,511312,7.47160768,23.5,20.82,28.25,22.67,24.33,june,three
Maharashtra,Ratnagiri,1918,Rice,69552,593488,8.533011272,21.945,17.33,22.14,25.99,17.9,june,four
Maharashtra,Ratnagiri,1918,Rice,98353,577169,5.868341586,21.285,21.57,18.33,15.73,26.84,july,one 
Maharashtra,Ratnagiri,1918,Rice,83774,412037,4.918435314,19.29,19.54,29.97,15.41,23.17,july,two 
Maharashtra,Ratnagiri,1918,Rice,73679,712157,9.665671358,24.435,27.22,21,29.71,19.16,july,three
Maharashtra,Ratnagiri,1918,Rice,76884,255685,3.325594402,25.435,20.77,28.77,28.21,22.66,july,four
Maharashtra,Ratnagiri,1918,Rice,55396,732268,13.21878836,25.735,27.87,26.07,22.07,29.4,august,one 
Maharashtra,Ratnagiri,1918,Rice,85278,658198,7.718262623,28.005,29.7,17.03,29.48,26.53,august,two 
Maharashtra,Ratnagiri,1918,Rice,93110,511678,5.495414026,21.86,25.44,21.22,16.96,26.76,august,three
Maharashtra,Ratnagiri,1918,Rice,91945,482542,5.248159226,21.52,23.84,15.95,17.87,25.17,august,four
Maharashtra,Ratnagiri,1918,Rice,74446,482858,6.48601671,20.78,22.28,20.68,19.63,21.93,september,one 
Maharashtra,Ratnagiri,1918,Rice,78649,457059,5.811377131,18.62,24.36,29.06,17.66,19.58,september,two 
Maharashtra,Ratnagiri,1918,Rice,52763,641450,12.15719349,19.33,25.66,28.45,15.2,23.46,september,three
Maharashtra,Ratnagiri,1918,Rice,51644,251615,4.872105182,26.835,26.71,17.69,28.18,25.49,september,four
Maharashtra,Ratnagiri,1918,Rice,51943,220868,4.252122519,24.445,16.08,15.32,27.76,21.13,october,one 
Maharashtra,Ratnagiri,1918,Rice,56271,279583,4.968509534,20.41,25.93,28.5,19.72,21.1,october,two 
Maharashtra,Ratnagiri,1918,Rice,75629,902379,11.9316532,22.725,26.62,29,29.93,15.52,october,three
Maharashtra,Ratnagiri,1918,Rice,82352,600931,7.297102681,24.075,26.98,23.42,19.83,28.32,october,four
Maharashtra,Ratnagiri,1918,Rice,56993,232549,4.080308108,24.395,21.84,22.6,29.56,19.23,november,one 
Maharashtra,Ratnagiri,1918,Rice,54653,631883,11.5617258,22.67,29.16,28.93,26.53,18.81,november,two 
Maharashtra,Ratnagiri,1918,Rice,50086,637865,12.73539512,24.16,16.28,24.14,22.69,25.63,november,three
Maharashtra,Ratnagiri,1918,Rice,65866,650732,9.879634409,24.74,21.36,29.81,20.65,28.83,november,four
Maharashtra,Ratnagiri,1918,Rice,69854,210847,3.018395511,23.395,25.1,20.04,24.37,22.42,december,one 
Maharashtra,Ratnagiri,1918,Rice,94623,399996,4.227259757,21.3,28.78,26.46,18.45,24.15,december,two 
Maharashtra,Ratnagiri,1918,Rice,75928,482557,6.355455168,24.34,27.89,15.67,24.53,24.15,december,three
Maharashtra,Ratnagiri,1918,Rice,65107,628148,9.647933402,23.975,16.12,18.87,24.26,23.69,december,four
Maharashtra,Ratnagiri,1919,Rice,63757,475027,7.450585818,20.505,19.08,23.44,15.27,25.74,january ,one 
Maharashtra,Ratnagiri,1919,Rice,59787,364035,6.088865472,25.415,29.43,21.56,22.4,28.43,january ,two 
Maharashtra,Ratnagiri,1919,Rice,64729,435596,6.729533903,27.205,25.71,18.9,26.09,28.32,january ,three
Maharashtra,Ratnagiri,1919,Rice,61264,279515,4.562467354,22.915,26.56,20.52,28.99,16.84,january ,four
Maharashtra,Ratnagiri,1919,Rice,95726,234683,2.451611892,22.15,26.14,16.34,26.35,17.95,february ,one 
Maharashtra,Ratnagiri,1919,Rice,75753,794060,10.48222513,24.885,19.09,20.03,21.16,28.61,february ,two 
Maharashtra,Ratnagiri,1919,Rice,87137,778253,8.931372437,25.66,26.02,15.28,24.42,26.9,february ,three
Maharashtra,Ratnagiri,1919,Rice,85377,975797,11.42927252,24.99,15.32,16.56,22.49,27.49,february ,four
Maharashtra,Ratnagiri,1919,Rice,79346,699141,8.811294835,22.435,20.3,17.42,24.2,20.67,march ,one 
Maharashtra,Ratnagiri,1919,Rice,63478,707128,11.13973345,22.57,22.33,17.17,25.07,20.07,march ,two 
Maharashtra,Ratnagiri,1919,Rice,74951,503307,6.71514723,28.53,26.32,27.88,28.98,28.08,march ,three
Maharashtra,Ratnagiri,1919,Rice,77626,571726,7.365135393,27.37,27.18,24.11,29.87,24.87,march ,four
Maharashtra,Ratnagiri,1919,Rice,60318,273269,4.530471833,21.29,22.71,24.05,16.82,25.76,april,one 
Maharashtra,Ratnagiri,1919,Rice,78265,575120,7.348367725,25.185,28.06,22.26,24.38,25.99,april,two 
Maharashtra,Ratnagiri,1919,Rice,84293,958961,11.37652,25.605,24.01,19.69,24.69,26.52,april,three
Maharashtra,Ratnagiri,1919,Rice,83632,399103,4.772132676,28.515,22.83,26.25,28.81,28.22,april,four
Maharashtra,Ratnagiri,1919,Rice,68860,992753,14.41697647,23.885,17.7,19.1,22.01,25.76,may,one 
Maharashtra,Ratnagiri,1919,Rice,88674,966003,10.89386968,26.09,29.96,16.18,29.68,22.5,may,two 
Maharashtra,Ratnagiri,1919,Rice,51599,926677,17.95920464,17,20.9,21.55,17.74,16.26,may,three
Maharashtra,Ratnagiri,1919,Rice,82556,826044,10.00586269,24.245,24.14,25.09,20.75,27.74,may,four
Maharashtra,Ratnagiri,1919,Rice,99548,553753,5.562673283,22.44,22.71,21.97,25.31,19.57,june,one 
Maharashtra,Ratnagiri,1919,Rice,69274,755879,10.91143863,20.715,15.37,18.76,17.31,24.12,june,two 
Maharashtra,Ratnagiri,1919,Rice,69630,912679,13.10755422,22.31,27.47,25.15,15.5,29.12,june,three
Maharashtra,Ratnagiri,1919,Rice,89382,429736,4.807858405,27.6,17.9,20.38,28.32,26.88,june,four
Maharashtra,Ratnagiri,1919,Rice,52477,878810,16.74657469,25.81,17.73,29.88,21.74,29.88,july,one 
Maharashtra,Ratnagiri,1919,Rice,60651,318338,5.2486851,18.53,21.08,22.54,15.91,21.15,july,two 
Maharashtra,Ratnagiri,1919,Rice,91849,720711,7.84669403,22.265,25.3,28.69,24.34,20.19,july,three
Maharashtra,Ratnagiri,1919,Rice,76705,628697,8.196297503,25.53,19.5,18.4,23.99,27.07,july,four
Maharashtra,Ratnagiri,1919,Rice,54661,232361,4.250946744,17.045,29.11,20.1,17.44,16.65,august,one 
Maharashtra,Ratnagiri,1919,Rice,86752,993640,11.45379934,22.69,18.59,16.3,28.2,17.18,august,two 
Maharashtra,Ratnagiri,1919,Rice,50989,361378,7.087371786,18.455,16.32,24.04,20.64,16.27,august,three
Maharashtra,Ratnagiri,1919,Rice,51220,823998,16.08742679,17.63,27.7,19.79,17.63,17.63,august,four
Maharashtra,Ratnagiri,1919,Rice,59983,536284,8.940599837,28.815,23.03,21.5,29.61,28.02,september,one 
Maharashtra,Ratnagiri,1919,Rice,69457,375986,5.41321969,18.1,29.76,16.61,20.24,15.96,september,two 
Maharashtra,Ratnagiri,1919,Rice,61656,327257,5.307788374,18.425,23.42,21.94,16.33,20.52,september,three
Maharashtra,Ratnagiri,1919,Rice,71174,307084,4.314553067,20.415,16.57,16.28,17.01,23.82,september,four
Maharashtra,Ratnagiri,1919,Rice,57878,684984,11.8349632,22.245,17.97,23.48,22.17,22.32,october,one 
Maharashtra,Ratnagiri,1919,Rice,99841,896139,8.975661301,18.13,19.33,19.92,21.09,15.17,october,two 
Maharashtra,Ratnagiri,1919,Rice,98260,687539,6.99714024,22.92,23.58,20.21,16.63,29.21,october,three
Maharashtra,Ratnagiri,1919,Rice,66781,520462,7.793564038,23.97,16.74,23.91,27.8,20.14,october,four
Maharashtra,Ratnagiri,1919,Rice,63410,813859,12.83486832,19.47,28.79,26.66,17.25,21.69,november,one 
Maharashtra,Ratnagiri,1919,Rice,99587,553885,5.561820318,28.76,18.67,19.46,27.91,29.61,november,two 
Maharashtra,Ratnagiri,1919,Rice,59672,937211,15.70604304,27.495,23.45,24.8,29.76,25.23,november,three
Maharashtra,Ratnagiri,1919,Rice,74071,765631,10.33644746,19.78,19.53,28.68,22.82,16.74,november,four
Maharashtra,Ratnagiri,1919,Rice,60040,379389,6.318937375,24.37,22.16,25.52,26.96,21.78,december,one 
Maharashtra,Ratnagiri,1919,Rice,52249,665530,12.73766005,25.34,20.91,29.1,23.35,27.33,december,two 
Maharashtra,Ratnagiri,1919,Rice,69364,975592,14.06481748,15.625,16.99,26.07,15.33,15.92,december,three
Maharashtra,Ratnagiri,1919,Rice,78598,944336,12.01475865,21.455,20.08,15.98,20.36,22.55,december,four
Maharashtra,Ratnagiri,1920,Rice,81331,636597,7.827236847,21.78,24.65,20.51,16.43,27.13,january ,one 
Maharashtra,Ratnagiri,1920,Rice,62822,312224,4.96997867,15.78,19.49,25.22,15.2,16.36,january ,two 
Maharashtra,Ratnagiri,1920,Rice,74084,832483,11.23701474,26.53,20.72,22.97,25.53,27.53,january ,three
Maharashtra,Ratnagiri,1920,Rice,91741,900911,9.820156746,21.805,16.86,27.97,17.25,26.36,january ,four
Maharashtra,Ratnagiri,1920,Rice,97464,202963,2.082440696,22.68,18.46,17.27,17.04,28.32,february ,one 
Maharashtra,Ratnagiri,1920,Rice,98722,297676,3.015295476,21.26,25.22,17.18,15.09,27.43,february ,two 
Maharashtra,Ratnagiri,1920,Rice,94969,554105,5.834588129,22.375,17.87,24.9,29.46,15.29,february ,three
Maharashtra,Ratnagiri,1920,Rice,91228,625624,6.857806814,27.715,17.05,21.25,25.67,29.76,february ,four
Maharashtra,Ratnagiri,1920,Rice,86737,568021,6.54877388,23.215,29.69,16.83,25.52,20.91,march ,one 
Maharashtra,Ratnagiri,1920,Rice,88513,863307,9.753448646,24.405,29.04,24,19.13,29.68,march ,two 
Maharashtra,Ratnagiri,1920,Rice,50826,545676,10.73615866,15.8,19.58,22.88,16.18,15.42,march ,three
Maharashtra,Ratnagiri,1920,Rice,87632,963046,10.98966131,27.96,25.55,28.72,26.44,29.48,march ,four
Maharashtra,Ratnagiri,1920,Rice,74013,733125,9.905354465,21.52,17.22,25.97,27.88,15.16,april,one 
Maharashtra,Ratnagiri,1920,Rice,53960,697857,12.93285767,21.605,26.24,18.34,17.65,25.56,april,two 
Maharashtra,Ratnagiri,1920,Rice,77889,651994,8.370809742,17.3,16.78,18.91,19.07,15.53,april,three
Maharashtra,Ratnagiri,1920,Rice,99646,291365,2.924000963,25.255,20.56,24.01,23.4,27.11,april,four
Maharashtra,Ratnagiri,1920,Rice,65756,235803,3.586030172,25.265,28.37,20.94,22.48,28.05,may,one 
Maharashtra,Ratnagiri,1920,Rice,53538,275139,5.13913482,26.37,15.2,17.41,24.68,28.06,may,two 
Maharashtra,Ratnagiri,1920,Rice,55930,728129,13.01857679,22.9,29.44,27.22,22.6,23.2,may,three
Maharashtra,Ratnagiri,1920,Rice,98295,379665,3.862505723,17.41,22.09,24.96,16.98,17.84,may,four
Maharashtra,Ratnagiri,1920,Rice,87758,982629,11.19703047,20.545,25.05,23.86,22.4,18.69,june,one 
Maharashtra,Ratnagiri,1920,Rice,91663,407667,4.447454262,21.83,21.6,16.05,20.19,23.47,june,two 
Maharashtra,Ratnagiri,1920,Rice,84620,971880,11.48522808,17.565,19.25,23.92,18.26,16.87,june,three
Maharashtra,Ratnagiri,1920,Rice,65743,208121,3.165675433,23.115,16.69,22.34,22.3,23.93,june,four
Maharashtra,Ratnagiri,1920,Rice,69116,862830,12.48379536,25.38,22.78,22.9,25.75,25.01,july,one 
Maharashtra,Ratnagiri,1920,Rice,83178,565669,6.800704513,17.515,28.95,24.62,17.2,17.83,july,two 
Maharashtra,Ratnagiri,1920,Rice,74459,432932,5.814367639,25.86,17.48,16.25,26.06,25.66,july,three
Maharashtra,Ratnagiri,1920,Rice,71734,745726,10.39571194,23.475,20.18,20.78,17.89,29.06,july,four
Maharashtra,Ratnagiri,1920,Rice,95563,252744,2.644789301,23.355,26.63,24.03,28.56,18.15,august,one 
Maharashtra,Ratnagiri,1920,Rice,97071,855857,8.816814497,22.05,20.38,16.15,28.48,15.62,august,two 
Maharashtra,Ratnagiri,1920,Rice,61619,934035,15.15823042,24.05,24.18,26.72,23.21,24.89,august,three
Maharashtra,Ratnagiri,1920,Rice,97050,703343,7.247223081,17.765,23.13,17.41,17.63,17.9,august,four
Maharashtra,Ratnagiri,1920,Rice,81257,508280,6.255214935,23.59,20.15,22.38,17.47,29.71,september,one 
Maharashtra,Ratnagiri,1920,Rice,51056,364175,7.132854121,25.94,28.03,24.86,26.49,25.39,september,two 
Maharashtra,Ratnagiri,1920,Rice,81497,706039,8.663374112,23.425,24.14,23.79,27.33,19.52,september,three
Maharashtra,Ratnagiri,1920,Rice,74958,997285,13.3045839,19.03,20.66,17.13,21.55,16.51,september,four
Maharashtra,Ratnagiri,1920,Rice,71353,478811,6.71045366,23.3,21.43,20.25,17,29.6,october,one 
Maharashtra,Ratnagiri,1920,Rice,97724,775665,7.937303017,20.715,29.37,18.49,15.12,26.31,october,two 
Maharashtra,Ratnagiri,1920,Rice,71232,366344,5.142969452,24.045,22.29,28.77,20.13,27.96,october,three
Maharashtra,Ratnagiri,1920,Rice,92319,877011,9.499788776,22.045,17.68,26.42,19.51,24.58,october,four
Maharashtra,Ratnagiri,1920,Rice,54881,825747,15.04613619,17.465,24.25,27.27,17.17,17.76,november,one 
Maharashtra,Ratnagiri,1920,Rice,65206,476339,7.305140631,21.745,19.69,24.09,22.53,20.96,november,two 
Maharashtra,Ratnagiri,1920,Rice,72967,587066,8.045637069,27.92,28.51,28.49,27.04,28.8,november,three
Maharashtra,Ratnagiri,1920,Rice,97246,247166,2.54165724,20.11,16.64,25.01,21.71,18.51,november,four
Maharashtra,Ratnagiri,1920,Rice,96269,747020,7.759714965,24.26,27.53,26.84,27.89,20.63,december,one 
Maharashtra,Ratnagiri,1920,Rice,72426,343991,4.749551266,24.565,18.73,24.56,20.64,28.49,december,two 
Maharashtra,Ratnagiri,1920,Rice,82570,980953,11.88025917,17.985,29.95,23.9,20.58,15.39,december,three
Maharashtra,Ratnagiri,1920,Rice,65819,909933,13.82477704,26.18,25.25,17.38,24.86,27.5,december,four
Maharashtra,Ratnagiri,1921,Rice,57672,487029,8.444808573,27.14,19.13,18.42,27.31,26.97,january ,one 
Maharashtra,Ratnagiri,1921,Rice,73314,911008,12.42611234,15.99,18.67,22.69,15.71,16.27,january ,two 
Maharashtra,Ratnagiri,1921,Rice,64356,827814,12.86304307,21.7,27.46,15.94,15.49,27.91,january ,three
Maharashtra,Ratnagiri,1921,Rice,74609,234710,3.145867121,21.785,23.33,23.62,20.1,23.47,january ,four
Maharashtra,Ratnagiri,1921,Rice,96242,857512,8.909956152,24.925,25.7,27.06,29.51,20.34,february ,one 
Maharashtra,Ratnagiri,1921,Rice,76428,277815,3.634989794,21.29,23.22,16.8,27.14,15.44,february ,two 
Maharashtra,Ratnagiri,1921,Rice,74179,297329,4.008263794,22.435,27.76,19.88,20.49,24.38,february ,three
Maharashtra,Ratnagiri,1921,Rice,73563,820221,11.14991232,21.67,16.75,26.67,22.39,20.95,february ,four
Maharashtra,Ratnagiri,1921,Rice,87608,701816,8.010866588,21.625,27.39,17.54,22.15,21.1,march ,one 
Maharashtra,Ratnagiri,1921,Rice,76303,741191,9.713785828,21.37,15.74,22.23,22.41,20.33,march ,two 
Maharashtra,Ratnagiri,1921,Rice,97032,315226,3.248680848,18.67,27.58,16.91,17.9,19.44,march ,three
Maharashtra,Ratnagiri,1921,Rice,68071,930256,13.66596642,24.82,22.61,16.2,25.72,23.92,march ,four
Maharashtra,Ratnagiri,1921,Rice,58346,848982,14.55081754,22.475,18.79,23.72,19.41,25.54,april,one 
Maharashtra,Ratnagiri,1921,Rice,61458,663652,10.79846399,19.05,29.79,17.74,18.8,19.3,april,two 
Maharashtra,Ratnagiri,1921,Rice,65544,356290,5.435890394,20.96,21.89,21.5,16.16,25.76,april,three
Maharashtra,Ratnagiri,1921,Rice,55045,614503,11.16364792,28.995,24.31,28.44,28.1,29.89,april,four
Maharashtra,Ratnagiri,1921,Rice,58361,907328,15.54682065,21.6,18.71,23.61,21.52,21.68,may,one 
Maharashtra,Ratnagiri,1921,Rice,83295,904280,10.85635392,18.565,21.51,29.94,21.06,16.07,may,two 
Maharashtra,Ratnagiri,1921,Rice,92350,662285,7.171467244,21.46,27.22,27.01,26.24,16.68,may,three
Maharashtra,Ratnagiri,1921,Rice,64198,746036,11.62086046,22.31,25.37,16.21,20.21,24.41,may,four
Maharashtra,Ratnagiri,1921,Rice,52035,433664,8.334082829,19.8,24.77,29.6,20.69,18.91,june,one 
Maharashtra,Ratnagiri,1921,Rice,89541,764206,8.534704772,21.56,21.17,18.3,19.95,23.17,june,two 
Maharashtra,Ratnagiri,1921,Rice,57965,958909,16.54289658,24.615,17.08,16.6,21.47,27.76,june,three
Maharashtra,Ratnagiri,1921,Rice,63838,782938,12.26445064,21.23,28.37,18.41,22.77,19.69,june,four
Maharashtra,Ratnagiri,1921,Rice,86622,967557,11.16987601,25.935,27.22,19.05,24.55,27.32,july,one 
Maharashtra,Ratnagiri,1921,Rice,84394,768095,9.101298671,21.725,28.65,19.29,25.66,17.79,july,two 
Maharashtra,Ratnagiri,1921,Rice,76672,206731,2.696303735,22.98,15.97,21.58,21.88,24.08,july,three
Maharashtra,Ratnagiri,1921,Rice,53381,805971,15.098462,16.625,17.02,27.57,16.74,16.51,july,four
Maharashtra,Ratnagiri,1921,Rice,69256,637066,9.198712025,23.865,18.01,25.56,29.94,17.79,august,one 
Maharashtra,Ratnagiri,1921,Rice,77722,360310,4.635881732,17.845,22.47,15.38,17.46,18.23,august,two 
Maharashtra,Ratnagiri,1921,Rice,98821,914233,9.251404054,25.725,25.98,29.78,22.02,29.43,august,three
Maharashtra,Ratnagiri,1921,Rice,59830,316943,5.297392612,23.605,21.39,22.47,20.41,26.8,august,four
Maharashtra,Ratnagiri,1921,Rice,85183,360143,4.227874106,21.04,17.24,15.77,22.68,19.4,september,one 
Maharashtra,Ratnagiri,1921,Rice,58276,718099,12.32237971,22.585,27.62,20.85,22.67,22.5,september,two 
Maharashtra,Ratnagiri,1921,Rice,51910,450328,8.675168561,17.78,28.31,29.05,20.23,15.33,september,three
Maharashtra,Ratnagiri,1921,Rice,92487,473296,5.11743272,23.93,26.43,22.65,26.63,21.23,september,four
Maharashtra,Ratnagiri,1921,Rice,52530,941309,17.91945555,22.2,25.8,23.72,25.31,19.09,october,one 
Maharashtra,Ratnagiri,1921,Rice,93829,208536,2.222511164,19.115,15.08,16.45,21.37,16.86,october,two 
Maharashtra,Ratnagiri,1921,Rice,85026,805564,9.4743255,26.685,22.44,18.41,28.11,25.26,october,three
Maharashtra,Ratnagiri,1921,Rice,57803,673378,11.64953376,27.205,22.08,24.24,25.86,28.55,october,four
Maharashtra,Ratnagiri,1921,Rice,88782,820451,9.241186276,17.31,23.61,20.78,19.42,15.2,november,one 
Maharashtra,Ratnagiri,1921,Rice,63281,512651,8.10118361,18.165,26.89,27.2,20.35,15.98,november,two 
Maharashtra,Ratnagiri,1921,Rice,55579,572869,10.30729232,19.995,22.95,15.7,16.37,23.62,november,three
Maharashtra,Ratnagiri,1921,Rice,82360,698738,8.483948519,17.685,29.76,21.72,15.43,19.94,november,four
Maharashtra,Ratnagiri,1921,Rice,81292,288116,3.544210992,17.56,15.76,16.71,18.09,17.03,december,one 
Maharashtra,Ratnagiri,1921,Rice,50711,837593,16.51698842,21.46,26.89,25.7,19.94,22.98,december,two 
Maharashtra,Ratnagiri,1921,Rice,75461,578937,7.672002756,20.1,21.86,22.62,15.76,24.44,december,three
Maharashtra,Ratnagiri,1921,Rice,62015,908329,14.64692413,18.205,18.23,26.44,21.41,15,december,four
Maharashtra,Ratnagiri,1922,Rice,90541,661227,7.303067119,19.87,23.91,21.7,19.92,19.82,january ,one 
Maharashtra,Ratnagiri,1922,Rice,74738,806757,10.79446868,22.025,23.15,18.04,23.7,20.35,january ,two 
Maharashtra,Ratnagiri,1922,Rice,78889,487680,6.181850448,21.75,21.92,19.57,27.79,15.71,january ,three
Maharashtra,Ratnagiri,1922,Rice,90270,947369,10.49483771,23.17,24.6,17.47,17.64,28.7,january ,four
Maharashtra,Ratnagiri,1922,Rice,82146,389471,4.741204684,20.825,18.33,18.24,16.69,24.96,february ,one 
Maharashtra,Ratnagiri,1922,Rice,53344,891445,16.7112515,27.765,23.76,15.88,25.68,29.85,february ,two 
Maharashtra,Ratnagiri,1922,Rice,66822,278385,4.166068061,20.26,17.92,26.22,24.84,15.68,february ,three
